Frame Number,Object,Confidence Score
1,car,0.79302835
1,car,0.697174
1,car,0.66285205
1,car,0.6600569
1,car,0.6566946
1,car,0.6480869
1,truck,0.64449304
1,car,0.6283446
1,car,0.60899127
1,bus,0.6073853
1,car,0.6002081
1,car,0.6001467
1,car,0.58969414
1,car,0.5779283
1,car,0.57690513
1,bus,0.5739729
1,car,0.56713134
1,car,0.5653144
1,car,0.560828
1,car,0.56054115
1,car,0.55679333
1,car,0.55588734
1,car,0.5456776
1,car,0.5410671
1,truck,0.5273888
1,motorcycle,0.52325684
1,truck,0.5176744
1,car,0.51401275
1,truck,0.5090058
1,car,0.5062246
1,car,0.5049183
1,car,0.48825347
1,car,0.48678005
1,car,0.48309848
1,car,0.48269165
1,bus,0.48153883
1,person,0.4808975
1,car,0.47704875
1,car,0.4683244
1,truck,0.46585009
1,car,0.46389782
1,car,0.46084368
1,boat,0.4602641
1,truck,0.45474628
1,car,0.4527852
1,car,0.45001638
1,car,0.44831887
1,truck,0.44563428
1,car,0.4449348
1,bus,0.44395667
1,truck,0.44135055
1,car,0.4407203
1,person,0.43807742
1,car,0.43556428
1,person,0.43093368
1,person,0.42238137
1,person,0.4203352
1,traffic light,0.41983813
1,car,0.41830474
1,truck,0.4177327
1,car,0.4162814
1,car,0.41551554
1,truck,0.4147076
1,truck,0.41152224
1,car,0.40977818
1,car,0.405189
1,truck,0.40463084
1,car,0.4007921
1,person,0.40067476
1,car,0.40059468
1,car,0.4004384
1,truck,0.3991985
1,car,0.39301294
1,truck,0.39050308
1,person,0.38820118
1,truck,0.38636386
1,person,0.38550043
1,bus,0.38381287
1,motorcycle,0.38313195
1,car,0.38236937
1,car,0.37998715
1,bus,0.37841502
1,truck,0.37558782
1,bus,0.37342
1,person,0.3730977
1,truck,0.37102485
1,truck,0.36243713
1,bicycle,0.36047593
1,motorcycle,0.35822156
1,car,0.3581815
1,traffic light,0.35817167
1,truck,0.3500261
1,person,0.34698102
1,bus,0.34694573
1,person,0.3452243
1,person,0.34491324
1,car,0.34423634
1,traffic light,0.34273586
1,car,0.3417567
1,bus,0.34062576
2,car,0.80305284
2,car,0.6901226
2,car,0.67816186
2,car,0.656366
2,car,0.65188676
2,car,0.6491495
2,car,0.6144742
2,car,0.61406386
2,car,0.595439
2,car,0.5923198
2,bus,0.58917195
2,car,0.583424
2,car,0.57437414
2,car,0.56751186
2,car,0.56554514
2,car,0.5645121
2,car,0.5624869
2,car,0.5621507
2,car,0.5612756
2,bus,0.55112374
2,car,0.5480531
2,truck,0.5386793
2,car,0.5373132
2,car,0.53206813
2,truck,0.5226528
2,car,0.5134285
2,motorcycle,0.51340574
2,truck,0.5088439
2,car,0.5023546
2,car,0.5021707
2,car,0.50002575
2,bus,0.49456105
2,car,0.49350166
2,truck,0.48528445
2,car,0.4798049
2,car,0.47623947
2,car,0.4728185
2,person,0.47260147
2,car,0.47040075
2,bus,0.468557
2,car,0.4677397
2,truck,0.4632498
2,car,0.4561427
2,car,0.45167014
2,car,0.45039368
2,car,0.44474256
2,truck,0.44140196
2,truck,0.4393846
2,car,0.43901956
2,car,0.43900684
2,truck,0.43859282
2,person,0.43757045
2,car,0.43689427
2,person,0.4328706
2,boat,0.43034568
2,person,0.42719546
2,car,0.42717633
2,car,0.4260138
2,car,0.42451367
2,person,0.42113864
