Frame,Object,Confidence
1,person,0.9466056227684021
1,person,0.8510845899581909
1,person,0.634830892086029
1,potted plant,0.539216160774231
1,person,0.482562392950058
1,person,0.33382105827331543
1,person,0.3089022636413574
1,person,0.3070456385612488
1,handbag,0.3050801157951355
1,person,0.26370084285736084
1,person,0.2588993012905121
2,person,0.9352914094924927
2,person,0.8552542924880981
2,person,0.6903541684150696
2,person,0.6710872650146484
2,person,0.6697856783866882
2,person,0.47067055106163025
2,potted plant,0.4194674789905548
2,person,0.31266331672668457
2,person,0.2803760766983032
3,person,0.9353283047676086
3,person,0.8544560074806213
3,person,0.6910091638565063
3,person,0.6735028028488159
3,person,0.6720396876335144
3,person,0.4624253213405609
3,potted plant,0.42150557041168213
3,person,0.31637680530548096
3,person,0.2888188660144806
4,person,0.9238433837890625
4,person,0.8493161201477051
4,person,0.6811513900756836
4,person,0.6116451621055603
4,person,0.5824357867240906
4,person,0.5260816216468811
4,potted plant,0.33998894691467285
4,person,0.3385785222053528
4,person,0.31825709342956543
4,person,0.3082704544067383
4,person,0.3081751763820648
5,person,0.9063883423805237
5,person,0.841995358467102
5,person,0.7965309023857117
5,person,0.7452462315559387
5,person,0.6775463819503784
5,person,0.580822765827179
5,person,0.39396095275878906
5,person,0.32259517908096313
5,potted plant,0.25450390577316284
6,person,0.9048545360565186
6,person,0.8386717438697815
6,person,0.7939019799232483
6,person,0.7396975755691528
6,person,0.6760534644126892
6,person,0.5812259316444397
6,person,0.4048061966896057
6,potted plant,0.3903003931045532
6,person,0.3335498571395874
7,person,0.9115685820579529
7,person,0.8611465692520142
7,person,0.8240988850593567
7,person,0.7847074866294861
7,person,0.7406857013702393
7,person,0.6122459173202515
7,potted plant,0.34277668595314026
7,person,0.28561386466026306
7,person,0.26553764939308167
8,person,0.9006696939468384
8,person,0.876885175704956
8,person,0.8488115072250366
8,person,0.8214161396026611
8,person,0.7668338418006897
8,person,0.6960292458534241
8,potted plant,0.32253098487854004
9,person,0.9010335803031921
9,person,0.8769749999046326
9,person,0.848605751991272
9,person,0.8225147128105164
9,person,0.7710984349250793
9,person,0.6997141242027283
9,potted plant,0.3098761737346649
10,person,0.9023193717002869
10,person,0.876129150390625
10,person,0.8508190512657166
10,person,0.7907523512840271
10,person,0.7646278142929077
10,person,0.7632708549499512
10,potted plant,0.43324556946754456
11,person,0.8839880228042603
11,person,0.8705331683158875
11,person,0.8638288378715515
11,person,0.6870592832565308
11,person,0.6725206971168518
11,person,0.41664645075798035
11,person,0.41039708256721497
11,potted plant,0.4088321626186371
11,person,0.4033428430557251
11,person,0.37804025411605835
11,person,0.270908921957016
12,person,0.8877580761909485
12,person,0.8703193664550781
12,person,0.8632163405418396
12,person,0.7059312462806702
12,person,0.6710865497589111
12,person,0.489376962184906
12,person,0.4084814488887787
12,person,0.39208677411079407
12,potted plant,0.388772577047348
12,person,0.3709440231323242
13,person,0.9145998954772949
13,person,0.8863822221755981
13,person,0.8541662693023682
13,person,0.8539583683013916
13,person,0.6230954527854919
13,person,0.5533126592636108
13,person,0.30144035816192627
13,person,0.29286274313926697
14,person,0.8913079500198364
14,person,0.8667288422584534
14,person,0.8645596504211426
14,person,0.8589276075363159
14,person,0.7161950469017029
14,person,0.46593034267425537
14,skateboard,0.3202447295188904
14,potted plant,0.2774064540863037
15,person,0.8911483883857727
15,person,0.867268979549408
15,person,0.8639459013938904
15,person,0.8590661287307739
15,person,0.715888261795044
15,person,0.47152379155158997
15,skateboard,0.3140491247177124
15,potted plant,0.2763139307498932
16,person,0.8924559950828552
16,person,0.8689660429954529
16,person,0.8582472205162048
16,person,0.8567466735839844
16,person,0.6404979228973389
17,person,0.8903746604919434
17,person,0.8892927765846252
17,person,0.8695027828216553
17,person,0.8449780941009521
17,person,0.4315185844898224
17,person,0.4162016808986664
