Frame,Object,Confidence
1,person,0.9514625668525696
1,person,0.8844562768936157
1,person,0.8342872262001038
1,person,0.6167516112327576
1,person,0.576689600944519
1,person,0.5047309398651123
1,person,0.3229720890522003
1,person,0.31372058391571045
1,person,0.2982046902179718
1,person,0.294267475605011
1,person,0.255360871553421
2,person,0.9488537311553955
2,person,0.8847238421440125
2,person,0.7704344391822815
2,person,0.7569158673286438
2,person,0.7080903649330139
2,person,0.60256427526474
2,person,0.48721984028816223
2,person,0.36397212743759155
3,person,0.9486948847770691
3,person,0.885143518447876
3,person,0.7674402594566345
3,person,0.756020188331604
3,person,0.7085660099983215
3,person,0.5945154428482056
3,person,0.49813082814216614
3,person,0.3541269898414612
4,person,0.9538056254386902
4,person,0.888836681842804
4,person,0.8612772822380066
4,person,0.8495823740959167
4,person,0.7609158754348755
4,person,0.7467353940010071
4,person,0.4832043945789337
4,person,0.4429776668548584
4,person,0.3878996670246124
4,person,0.3773745894432068
5,person,0.942696750164032
5,person,0.9018541574478149
5,person,0.870211660861969
5,person,0.8606963157653809
5,person,0.8417285084724426
5,person,0.7939063310623169
5,person,0.7410283088684082
5,person,0.34026026725769043
6,person,0.9431537985801697
6,person,0.902622401714325
6,person,0.8690071105957031
6,person,0.8598698973655701
6,person,0.8422289490699768
6,person,0.7895281314849854
6,person,0.7424615025520325
6,person,0.34266141057014465
7,person,0.9372570514678955
7,person,0.890641987323761
7,person,0.8665616512298584
7,person,0.8624253869056702
7,person,0.8240704536437988
7,person,0.715644121170044
7,person,0.5194178223609924
7,person,0.3526225984096527
7,bench,0.3012239336967468
8,person,0.9173924326896667
8,person,0.8910297751426697
8,person,0.8671035170555115
8,person,0.8600207567214966
8,person,0.8509358167648315
8,person,0.7739841938018799
8,person,0.3885655999183655
8,person,0.3552117943763733
8,person,0.34928518533706665
9,person,0.9170230031013489
9,person,0.8924052715301514
9,person,0.8657246828079224
9,person,0.8616539835929871
9,person,0.8492085933685303
9,person,0.7721775770187378
9,person,0.37663981318473816
9,person,0.36621612310409546
9,person,0.34742826223373413
10,person,0.9191848635673523
10,person,0.87789386510849
10,person,0.8760855197906494
10,person,0.8392955660820007
10,person,0.8112338781356812
10,person,0.7757614254951477
10,person,0.3340532183647156
10,person,0.3112913966178894
11,person,0.9073067307472229
11,person,0.8939236402511597
11,person,0.8720611929893494
11,person,0.8522260189056396
11,person,0.7650973796844482
11,person,0.7544979453086853
11,person,0.5742405652999878
11,person,0.3139505088329315
12,person,0.9070678353309631
12,person,0.8937847018241882
12,person,0.8731752634048462
12,person,0.85125732421875
12,person,0.7543656826019287
12,person,0.745771050453186
12,person,0.5745123028755188
12,person,0.33494454622268677
13,person,0.9212872385978699
13,person,0.8955901861190796
13,person,0.8592283129692078
13,person,0.8515288829803467
13,person,0.7603141665458679
13,person,0.6789799928665161
13,person,0.35784754157066345
13,person,0.31448471546173096
14,person,0.8997809290885925
14,person,0.8992381691932678
14,person,0.8673442006111145
14,person,0.8575594425201416
14,person,0.4760894179344177
14,baseball bat,0.38963204622268677
14,person,0.2688579857349396
14,person,0.2594181299209595
15,person,0.898758590221405
15,person,0.8981289863586426
15,person,0.8695163130760193
15,person,0.8589627742767334
15,person,0.4584137201309204
15,baseball bat,0.3980088233947754
15,person,0.2706849277019501
15,person,0.26108798384666443
16,person,0.9153767824172974
16,person,0.8831043243408203
16,person,0.8750391006469727
16,person,0.867242693901062
16,person,0.5320841073989868
