Frame,Object,Confidence
1,person,0.9545565843582153
1,remote,0.8762909770011902
1,chair,0.5541703104972839
1,chair,0.3656712472438812
2,person,0.9560217261314392
2,remote,0.882611870765686
2,chair,0.5748386383056641
2,chair,0.3720886707305908
2,cup,0.3416275382041931
3,person,0.9556431770324707
3,remote,0.8783793449401855
3,chair,0.587687611579895
3,chair,0.3564116656780243
3,cup,0.3464197516441345
4,person,0.9529572129249573
4,remote,0.8673525452613831
4,chair,0.5341070890426636
4,chair,0.29579219222068787
4,cup,0.2524851858615875
5,person,0.9544757008552551
5,remote,0.8279075026512146
5,chair,0.5842121243476868
5,remote,0.3730470836162567
6,person,0.9534629583358765
6,remote,0.7991980314254761
6,chair,0.5392659306526184
6,cup,0.4080357849597931
6,chair,0.32652997970581055
7,person,0.9535289406776428
7,remote,0.7849547863006592
7,chair,0.5409577488899231
7,cup,0.38074544072151184
8,person,0.9536840915679932
8,remote,0.7904704809188843
8,remote,0.5764756202697754
8,chair,0.48873114585876465
9,person,0.9520315527915955
9,remote,0.7725517749786377
9,remote,0.40047159790992737
9,chair,0.37528467178344727
10,person,0.9535885453224182
10,remote,0.8162806630134583
10,remote,0.4787377715110779
10,chair,0.4388272762298584
11,person,0.9520630836486816
11,remote,0.7787219882011414
11,chair,0.4204394519329071
11,remote,0.2629301846027374
12,person,0.9550819396972656
12,remote,0.8067252039909363
12,chair,0.4543818235397339
12,remote,0.4119478762149811
13,person,0.9558952450752258
13,remote,0.7835336327552795
13,remote,0.3688642680644989
13,chair,0.3606546223163605
14,person,0.9578627943992615
14,remote,0.8224201798439026
14,remote,0.42688265442848206
14,chair,0.421206533908844
14,chair,0.2594228982925415
15,person,0.9567470550537109
15,remote,0.8234445452690125
15,remote,0.45863619446754456
15,chair,0.3146423399448395
15,hair drier,0.2529055178165436
16,person,0.9560815691947937
16,remote,0.8132551908493042
16,chair,0.40376612544059753
16,remote,0.4025762975215912
16,hair drier,0.3973968029022217
16,chair,0.3521188795566559
16,hair drier,0.29710614681243896
17,person,0.9564589858055115
17,remote,0.8595027923583984
17,chair,0.4881618916988373
17,hair drier,0.35491743683815
17,chair,0.27548593282699585
17,remote,0.2680165469646454
18,person,0.9567880034446716
18,remote,0.8775215744972229
18,chair,0.5897890329360962
18,chair,0.5012390613555908
18,remote,0.3519255220890045
19,person,0.9581859111785889
19,remote,0.8967044353485107
19,chair,0.5883815884590149
19,remote,0.5353472828865051
19,chair,0.4739016592502594
19,hair drier,0.2530513405799866
20,person,0.9597631096839905
20,remote,0.8970360159873962
20,chair,0.5328983068466187
20,chair,0.4699084460735321
20,remote,0.40111035108566284
20,hair drier,0.25656378269195557
21,person,0.9596074223518372
21,remote,0.871120274066925
21,remote,0.43538758158683777
21,chair,0.4173698127269745
21,chair,0.33795657753944397
21,cup,0.26659923791885376
22,person,0.9587039947509766
22,remote,0.8448025584220886
22,remote,0.4477871358394623
22,chair,0.43723371624946594
22,chair,0.2713099420070648
23,person,0.9587422013282776
23,remote,0.8281238675117493
23,remote,0.6585808992385864
23,chair,0.37625938653945923
24,person,0.9588407278060913
24,remote,0.8009454607963562
24,remote,0.7007660269737244
24,chair,0.35933780670166016
25,person,0.9593949913978577
25,remote,0.8077685832977295
25,remote,0.703071653842926
25,hair drier,0.35287463665008545
25,chair,0.35284608602523804
26,person,0.9568365216255188
26,remote,0.8081506490707397
26,remote,0.6461403965950012
26,chair,0.33399733901023865
27,person,0.9575328230857849
27,remote,0.8150733113288879
27,remote,0.6886044144630432
27,chair,0.3134041726589203
28,person,0.9584242105484009
28,remote,0.8021652102470398
28,remote,0.6079346537590027
28,chair,0.3978726267814636
29,person,0.9623574614524841
29,remote,0.787125825881958
29,remote,0.727204442024231
29,chair,0.32591599225997925
30,person,0.9617289900779724
30,remote,0.8051502704620361
30,remote,0.6303161382675171
30,chair,0.3174580931663513
31,person,0.9607000350952148
31,remote,0.8423635959625244
31,remote,0.4611376225948334
31,chair,0.3519146144390106
32,person,0.9603972434997559
32,remote,0.8270245790481567
32,remote,0.5796639323234558
32,chair,0.32169637084007263
33,person,0.9608839154243469
33,remote,0.8290531039237976
33,cup,0.42701494693756104
33,chair,0.3436148762702942
34,person,0.95975661277771
34,remote,0.8430623412132263
34,remote,0.5352417230606079
34,chair,0.4134826958179474
35,person,0.9601418972015381
35,remote,0.8370310664176941
35,chair,0.3976656496524811
35,remote,0.35026660561561584
35,cup,0.3480844497680664
36,person,0.9590165615081787
36,remote,0.7777373194694519
36,remote,0.4494735598564148
36,chair,0.4172114133834839
37,person,0.96026211977005
37,remote,0.7953681349754333
37,cup,0.47247976064682007
37,chair,0.3809930682182312
38,person,0.9612593054771423
38,remote,0.7717630863189697
38,cup,0.5502831339836121
38,chair,0.4198419153690338
39,person,0.9621109962463379
39,remote,0.811589777469635
39,chair,0.4187842011451721
39,remote,0.32806530594825745
40,person,0.9613561034202576
40,remote,0.8441399931907654
40,chair,0.4218476712703705
40,remote,0.3911220133304596
41,person,0.960480272769928
41,remote,0.8354020118713379
41,chair,0.48295512795448303
