Frame,Object,Confidence
1,person,0.7399793863296509
1,person,0.7389466166496277
1,umbrella,0.6542941927909851
1,car,0.6362975239753723
1,car,0.6215094923973083
1,backpack,0.5804412961006165
1,car,0.5578650832176208
1,person,0.5094207525253296
1,person,0.4847518801689148
1,person,0.36187562346458435
1,backpack,0.3598516881465912
1,car,0.3050593137741089
2,person,0.7626746296882629
2,car,0.7624298334121704
2,person,0.7158948183059692
2,car,0.7110773921012878
2,car,0.7058998942375183
2,umbrella,0.66025710105896
2,backpack,0.5801541805267334
2,person,0.5507962703704834
2,person,0.4871485233306885
2,backpack,0.4040811359882355
3,car,0.7599257230758667
3,person,0.7581211924552917
3,person,0.7164202928543091
3,car,0.7091419100761414
3,car,0.7074517011642456
3,umbrella,0.659717857837677
3,backpack,0.5793086290359497
3,person,0.544531524181366
3,person,0.48538264632225037
3,backpack,0.40455663204193115
4,car,0.8497233986854553
4,person,0.7906203269958496
4,person,0.7266541719436646
4,umbrella,0.6189714670181274
4,car,0.615296483039856
4,person,0.6047490239143372
4,backpack,0.5937873125076294
4,backpack,0.5906487107276917
4,person,0.5797057747840881
4,car,0.4433876574039459
4,car,0.42796164751052856
4,car,0.41574111580848694
4,person,0.4037899076938629
4,backpack,0.3932507634162903
4,person,0.30858656764030457
4,umbrella,0.29308703541755676
5,car,0.8498018383979797
5,person,0.7908835411071777
5,person,0.7275364995002747
5,car,0.6229444742202759
5,umbrella,0.6220515966415405
5,backpack,0.6136917471885681
5,person,0.5995131731033325
5,backpack,0.5923221707344055
5,person,0.5834511518478394
5,car,0.4473631680011749
5,car,0.423639178276062
5,car,0.42278018593788147
5,person,0.41741353273391724
5,backpack,0.39176446199417114
5,umbrella,0.29785314202308655
6,car,0.8420630097389221
6,person,0.7939951419830322
6,person,0.7832863926887512
6,person,0.7637621760368347
6,person,0.6359650492668152
6,umbrella,0.6358537673950195
6,backpack,0.6329907774925232
6,backpack,0.5800853967666626
6,car,0.44864892959594727
6,car,0.4284711480140686
6,person,0.42364302277565
6,traffic light,0.41447779536247253
6,car,0.40468618273735046
6,backpack,0.3353763520717621
7,car,0.8412925004959106
7,person,0.7946727275848389
7,person,0.7815256118774414
7,person,0.7617469429969788
7,person,0.6428657174110413
7,backpack,0.6398569941520691
7,umbrella,0.6354719400405884
7,backpack,0.5789079070091248
7,car,0.4370366036891937
7,car,0.4330298900604248
7,traffic light,0.4221614599227905
7,person,0.41391122341156006
7,car,0.4009656012058258
8,car,0.8942357301712036
8,person,0.7778558135032654
8,person,0.7751699686050415
8,person,0.7263667583465576
8,person,0.7150850296020508
8,backpack,0.6710284352302551
8,umbrella,0.6353227496147156
8,backpack,0.583131730556488
8,car,0.531920850276947
8,car,0.511191189289093
8,person,0.2946467697620392
8,car,0.2814684808254242
9,car,0.8940096497535706
9,person,0.7746874690055847
9,person,0.7737879157066345
9,person,0.7224131226539612
9,person,0.7147254347801208
9,backpack,0.6614271402359009
9,umbrella,0.6341270208358765
9,backpack,0.582687258720398
9,car,0.5302507877349854
9,car,0.5088327527046204
9,car,0.29543453454971313
9,person,0.291774719953537
10,car,0.8997958898544312
10,person,0.8325073719024658
10,person,0.7864957451820374
10,person,0.7773020267486572
10,car,0.727157711982727
10,backpack,0.7232043147087097
10,person,0.6603676080703735
10,umbrella,0.6173389554023743
10,backpack,0.5367540121078491
10,person,0.43854665756225586
10,umbrella,0.281907856464386
10,backpack,0.2771797776222229
11,car,0.9002822637557983
11,person,0.8317458629608154
11,person,0.7839167714118958
11,person,0.7783447504043579
11,backpack,0.7351644039154053
11,car,0.7295283079147339
11,umbrella,0.6174466609954834
11,person,0.6134717464447021
11,backpack,0.534110426902771
11,person,0.43363478779792786
11,umbrella,0.28190457820892334
12,car,0.9094566702842712
12,person,0.8324273824691772
12,person,0.788762629032135
12,car,0.7841762900352478
12,person,0.7591608762741089
12,backpack,0.681029736995697
12,backpack,0.6747993230819702
12,umbrella,0.6051060557365417
12,person,0.5490856766700745
12,person,0.5150993466377258
12,traffic light,0.42322129011154175
12,bus,0.41158702969551086
12,car,0.3323567509651184
12,car,0.28855618834495544
12,umbrella,0.2809751629829407
13,car,0.9096543788909912
13,person,0.8299312591552734
13,car,0.7879377007484436
13,person,0.7875513434410095
13,person,0.7614123225212097
13,backpack,0.6897510886192322
13,backpack,0.6736133098602295
13,umbrella,0.6033317446708679
13,person,0.5456237196922302
13,person,0.5143382549285889
13,traffic light,0.4242514967918396
13,bus,0.407268226146698
13,car,0.33718714118003845
13,umbrella,0.28667622804641724
13,car,0.28081297874450684
14,car,0.8951348662376404
14,person,0.8446310758590698
14,person,0.8244024515151978
14,person,0.7258386611938477
14,backpack,0.6531800627708435
14,person,0.5761661529541016
14,backpack,0.5525460839271545
14,umbrella,0.5231320261955261
14,car,0.49007901549339294
14,person,0.3981980085372925
14,umbrella,0.35763829946517944
14,traffic light,0.33091384172439575
14,traffic light,0.2820078730583191
15,car,0.8952257633209229
15,person,0.8448177576065063
15,person,0.8249379992485046
15,person,0.727554202079773
15,backpack,0.6540994048118591
15,person,0.5734013915061951
15,backpack,0.5532594323158264
15,umbrella,0.5241387486457825
15,car,0.49307724833488464
15,person,0.4128912091255188
15,umbrella,0.3571336567401886
15,traffic light,0.33194082975387573
15,traffic light,0.2804111838340759
16,car,0.9211975336074829
16,person,0.8503051996231079
16,person,0.6835127472877502
16,person,0.6798604726791382
16,car,0.6734830737113953
16,person,0.6537876129150391
16,backpack,0.6337120532989502
16,umbrella,0.596632182598114
16,backpack,0.5737269520759583
16,person,0.4546605050563812
16,traffic light,0.35248231887817383
16,handbag,0.33318427205085754
16,umbrella,0.3224413990974426
16,bus,0.25206315517425537
17,car,0.921087384223938
17,person,0.8498957753181458
17,person,0.6839699149131775
17,person,0.6829794049263
17,car,0.6658802628517151
17,person,0.6546171307563782
17,backpack,0.634613037109375
17,umbrella,0.5967501401901245
