Frame,Object,Confidence
1,person,0.9384235143661499
1,remote,0.8105234503746033
1,cup,0.8044999837875366
1,chair,0.4226280152797699
2,person,0.9392229914665222
2,cup,0.8453664183616638
2,remote,0.7626202702522278
2,chair,0.3355662226676941
3,person,0.9397860169410706
3,cup,0.8393241167068481
3,remote,0.7558528780937195
3,chair,0.33079010248184204
4,person,0.9374319314956665
4,cup,0.8244525790214539
4,remote,0.7658869624137878
5,person,0.9371972680091858
5,cup,0.8630983233451843
5,remote,0.7804198861122131
5,chair,0.27175673842430115
6,person,0.9427270889282227
6,remote,0.771210253238678
6,cup,0.7300696969032288
6,chair,0.2675950229167938
7,person,0.9406671524047852
7,remote,0.7601946592330933
7,cup,0.7494320869445801
7,chair,0.2740035951137543
8,person,0.9407296776771545
8,remote,0.6612669825553894
8,cup,0.6245827078819275
8,chair,0.3689395487308502
9,person,0.9336116313934326
9,cup,0.580672562122345
9,remote,0.5769374966621399
9,chair,0.25824761390686035
10,person,0.9378560781478882
10,remote,0.7109808325767517
10,cup,0.689155101776123
11,person,0.9375048875808716
11,remote,0.7204203009605408
11,cup,0.6859098076820374
11,cup,0.27626243233680725
12,person,0.9395126700401306
12,remote,0.746407151222229
12,cup,0.5361666083335876
12,chair,0.2668827474117279
13,person,0.9362990856170654
13,remote,0.7861640453338623
13,remote,0.34996697306632996
13,chair,0.27149438858032227
13,cup,0.2601501941680908
14,person,0.9430027008056641
14,remote,0.7543043494224548
14,chair,0.30993062257766724
14,remote,0.305158793926239
15,person,0.9463304281234741
15,remote,0.7431829571723938
15,remote,0.32919585704803467
15,chair,0.2940044105052948
15,cup,0.28652337193489075
16,person,0.944943904876709
16,remote,0.7592613697052002
16,cup,0.3297906219959259
16,remote,0.3129083812236786
16,chair,0.2941143810749054
17,person,0.9410951733589172
17,remote,0.7721540927886963
17,remote,0.4320383667945862
17,chair,0.25865209102630615
18,person,0.9362842440605164
18,remote,0.7310381531715393
18,remote,0.46383652091026306
18,cup,0.3908131718635559
19,person,0.9418860077857971
19,remote,0.7314305901527405
19,cup,0.5919919013977051
19,remote,0.40066027641296387
20,person,0.9421170353889465
20,remote,0.7561790943145752
20,cup,0.7203542590141296
21,person,0.942460298538208
21,remote,0.8181042671203613
21,cup,0.7325647473335266
21,chair,0.3383076786994934
22,person,0.9441715478897095
22,remote,0.8107607364654541
22,cup,0.47076675295829773
22,remote,0.2961914539337158
22,chair,0.2519947588443756
23,person,0.9436275362968445
23,remote,0.7219595909118652
23,cup,0.3877261281013489
23,remote,0.3006960451602936
23,chair,0.2719692289829254
24,person,0.941669225692749
24,remote,0.6888087391853333
24,chair,0.3887394964694977
24,cup,0.29682421684265137
24,remote,0.27370136976242065
25,person,0.9396575093269348
25,remote,0.662999153137207
25,cup,0.6149614453315735
25,chair,0.3070036470890045
26,person,0.9370214939117432
26,remote,0.637569785118103
26,cup,0.5801011919975281
26,chair,0.27157390117645264
27,person,0.9367700219154358
27,remote,0.667301595211029
27,cup,0.6118772029876709
27,chair,0.28588569164276123
28,person,0.9359400868415833
28,cup,0.7056527733802795
28,remote,0.5905590057373047
28,chair,0.27250951528549194
29,person,0.938517689704895
29,remote,0.6694855690002441
29,cup,0.458365261554718
30,person,0.9394224882125854
30,remote,0.7200398445129395
30,cup,0.552439272403717
31,person,0.9382443428039551
31,remote,0.7098772525787354
31,cup,0.587944507598877
32,person,0.9393556118011475
32,remote,0.6632336974143982
32,cup,0.6116359829902649
33,person,0.9326582551002502
33,remote,0.7901012897491455
33,cup,0.4521591365337372
34,person,0.9319530129432678
34,remote,0.7674647569656372
34,cup,0.3861592411994934
35,person,0.93263840675354
35,remote,0.7241159677505493
35,cup,0.41747763752937317
36,person,0.9352754354476929
36,remote,0.7145491242408752
36,cup,0.2718404531478882
36,remote,0.2688847780227661
37,person,0.9344930052757263
37,remote,0.6932529807090759
37,cup,0.48318690061569214
38,person,0.9369912147521973
38,remote,0.5151506662368774
38,remote,0.32596585154533386
39,person,0.9373136758804321
39,cup,0.33403339982032776
39,remote,0.3267829418182373
40,person,0.9373905658721924
40,remote,0.46894362568855286
40,cup,0.4301270544528961
41,person,0.9383577704429626
41,remote,0.4621717631816864
41,cup,0.30610471963882446
42,person,0.9375237226486206
42,remote,0.5275478363037109
43,person,0.9398455023765564
43,remote,0.39947187900543213
43,cup,0.37526682019233704
44,person,0.9374812841415405
44,remote,0.5100566148757935
44,cup,0.4406417906284332
45,person,0.9375343322753906
45,remote,0.44157662987709045
45,cup,0.4286005198955536
46,person,0.9370343685150146
46,remote,0.5576265454292297
46,cup,0.4556047320365906
47,person,0.9384307265281677
47,remote,0.5918824672698975
47,cup,0.5041186213493347
48,person,0.936616063117981
48,remote,0.6850215196609497
48,cup,0.3350696861743927
49,person,0.9355206489562988
49,remote,0.7410234212875366
49,cup,0.3495737612247467
50,person,0.9343183040618896
50,remote,0.7550475001335144
50,cup,0.3503386974334717
51,person,0.9327045679092407
51,remote,0.7671218514442444
52,person,0.9352825284004211
52,remote,0.7036105394363403
53,person,0.9375957250595093
53,remote,0.6990379691123962
53,cup,0.5901902318000793
54,person,0.9379627704620361
54,remote,0.7438531517982483
55,person,0.9387739300727844
55,remote,0.7274045348167419
55,remote,0.2538035809993744
56,person,0.9402772188186646
56,remote,0.7665112018585205
56,remote,0.2837751805782318
57,person,0.9396275877952576
57,remote,0.7354563474655151
57,cup,0.3971095085144043
58,person,0.9383718371391296
58,remote,0.7196473479270935
58,remote,0.2583983540534973
59,person,0.9378399848937988
59,remote,0.6924933791160583
59,remote,0.3027642071247101
59,remote,0.2778981924057007
60,person,0.9387938976287842
60,remote,0.714313268661499
60,remote,0.35219916701316833
60,remote,0.32390451431274414
61,person,0.9390804171562195
61,remote,0.6609913110733032
61,remote,0.35933077335357666
61,remote,0.3526823818683624
62,person,0.9408084750175476
62,remote,0.5858811736106873
62,remote,0.5189340114593506
63,person,0.9401100873947144
63,remote,0.5239605903625488
63,remote,0.47118687629699707
64,person,0.9403009414672852
64,remote,0.3726802170276642
65,person,0.9387551546096802
65,cup,0.3101477026939392
65,remote,0.29543715715408325
66,person,0.937650203704834
67,person,0.9376970529556274
68,person,0.935620129108429
69,person,0.9353832006454468
69,cup,0.3244544267654419
69,remote,0.27471035718917847
70,person,0.9335113763809204
70,remote,0.4284956455230713
71,person,0.9340782165527344
71,remote,0.5236403942108154
71,cup,0.3339521288871765
72,person,0.9335247874259949
72,remote,0.5385125875473022
72,cup,0.2810667157173157
72,remote,0.2746393084526062
73,person,0.9344416856765747
73,remote,0.5134252309799194
73,remote,0.26268571615219116
74,person,0.9344151020050049
74,remote,0.5840334892272949
74,remote,0.35248667001724243
74,remote,0.328593373298645
75,person,0.9361598491668701
75,remote,0.49857640266418457
75,remote,0.47361016273498535
76,person,0.936725914478302
76,remote,0.4981708824634552
76,remote,0.3287905752658844
77,person,0.9373562335968018
77,remote,0.5257102847099304
77,remote,0.49382004141807556
77,chair,0.2878563702106476
78,person,0.9329493045806885
78,remote,0.47759029269218445
78,remote,0.2830219864845276
79,person,0.9415315389633179
79,remote,0.5527165532112122
79,remote,0.39717599749565125
80,person,0.9377222061157227
80,remote,0.5333025455474854
80,remote,0.5138812065124512
81,person,0.9401351809501648
81,remote,0.6271743774414062
81,remote,0.5288295149803162
82,person,0.9418394565582275
82,remote,0.6932169198989868
82,remote,0.5092111825942993
83,person,0.9398189783096313
83,remote,0.6820356249809265
