Frame,Object,Confidence
1,person,0.99487925
1,person,0.99382645
1,person,0.97362036
1,person,0.9721059
1,person,0.9527911
1,person,0.9496072
1,person,0.9480847
1,person,0.9409666
1,person,0.92661947
1,person,0.90548676
1,person,0.8855298
1,person,0.8686233
1,person,0.8542323
1,person,0.8525122
1,chair,0.8421904
1,person,0.83208334
1,person,0.8108618
1,person,0.80247825
1,person,0.77202946
1,person,0.77019364
1,person,0.7681182
1,person,0.7641002
1,person,0.7471083
1,chair,0.7426436
1,person,0.74169004
1,person,0.72648525
1,person,0.7197194
1,person,0.69431096
1,person,0.67748976
1,person,0.6719901
1,person,0.66387415
1,person,0.6597858
1,person,0.6405215
1,person,0.60045135
1,person,0.537671
1,person,0.52566093
1,person,0.51739264
1,person,0.5014584
1,person,0.49978927
1,person,0.49859926
1,backpack,0.45728976
1,person,0.43381998
1,person,0.43361032
1,tv,0.42255193
1,person,0.41343322
1,person,0.410978
1,person,0.3944763
1,chair,0.3874291
1,handbag,0.38666946
1,person,0.38572955
1,backpack,0.37202874
1,person,0.3653257
1,person,0.34180173
1,person,0.32461178
1,chair,0.3197161
1,person,0.30235007
1,chair,0.29758137
1,person,0.28677014
1,book,0.27832103
1,chair,0.26653048
1,person,0.26414022
1,dining table,0.24430753
1,dining table,0.2410033
1,person,0.23125012
1,person,0.22174181
1,person,0.21426749
1,person,0.21082076
1,person,0.20655972
1,person,0.1959244
1,chair,0.1852422
1,chair,0.18346569
1,train,0.18196608
1,person,0.18073344
1,tv,0.17866461
1,person,0.17120643
1,person,0.16726254
1,person,0.165888
1,person,0.16376601
1,person,0.16062605
1,person,0.1598726
1,chair,0.15693392
1,person,0.15270776
1,person,0.14330573
1,person,0.1422777
1,person,0.14159909
1,person,0.13894014
1,chair,0.13680929
1,chair,0.1325063
1,person,0.12248833
1,chair,0.12130269
1,person,0.11826087
1,handbag,0.116184644
1,chair,0.11505398
1,suitcase,0.11490378
1,person,0.113939755
1,horse,0.11034078
1,handbag,0.10820974
1,person,0.10708127
1,umbrella,0.10546157
1,chair,0.10278776
2,person,0.993435
2,person,0.99141383
2,person,0.9695128
2,person,0.9663944
2,person,0.9590077
2,person,0.94479734
2,person,0.9430532
2,person,0.9310494
2,person,0.9309626
2,person,0.9296348
2,person,0.9263713
2,person,0.89492744
2,person,0.8258982
2,person,0.802091
2,person,0.7968981
2,person,0.7879086
2,person,0.7710681
2,chair,0.76530886
2,person,0.7559364
2,person,0.73613924
2,person,0.73286283
2,person,0.7293182
2,person,0.722005
2,person,0.7190489
2,chair,0.71641666
2,person,0.700855
2,person,0.6930044
2,person,0.6835279
2,person,0.65508336
2,person,0.64530987
2,person,0.64047784
2,person,0.6015469
2,person,0.5916284
2,person,0.5799073
2,person,0.56632483
2,person,0.54752856
2,person,0.54281217
2,person,0.5333913
2,person,0.52084553
2,person,0.51838535
2,person,0.51318693
2,person,0.48454458
2,person,0.4781815
2,person,0.43646765
2,tv,0.43577582
2,person,0.42445672
2,person,0.42214024
2,person,0.3785171
2,person,0.37600088
2,backpack,0.37434945
2,chair,0.37261236
2,person,0.3689548
2,person,0.36715302
2,train,0.36423525
2,person,0.35923928
2,chair,0.35698116
2,person,0.32798988
2,chair,0.31802806
2,person,0.31663314
2,handbag,0.31089154
2,person,0.3050156
2,person,0.3013418
2,dining table,0.2900995
2,person,0.28780976
2,handbag,0.2820279
2,person,0.27852464
2,backpack,0.254067
