Frame Number,Object,Confidence Score
1,bus,0.81289065
1,bicycle,0.79472727
1,bus,0.7894399
1,car,0.7318373
1,bicycle,0.7310179
1,person,0.5266178
1,bus,0.4977769
1,bus,0.49477634
1,motorcycle,0.46082395
1,bicycle,0.43433693
1,person,0.42613256
1,bicycle,0.42388976
1,person,0.41746938
1,truck,0.41462737
1,person,0.4097586
1,person,0.3902094
1,car,0.38893616
1,person,0.38832507
1,bicycle,0.38750878
1,person,0.38147312
1,bus,0.37862307
1,truck,0.3760834
1,car,0.3606868
1,person,0.34587276
1,person,0.34534505
1,bicycle,0.33990887
1,person,0.33324403
1,person,0.3192117
1,handbag,0.31919748
1,person,0.31860995
1,bicycle,0.31798932
1,car,0.31669414
1,bicycle,0.31642157
1,bicycle,0.31534946
1,person,0.307533
1,person,0.30223337
1,bus,0.29797035
1,person,0.29312742
1,motorcycle,0.2918313
1,person,0.2865509
1,person,0.2861614
1,person,0.28538442
1,person,0.28357205
1,bus,0.28302503
1,truck,0.28244612
1,person,0.279535
1,train,0.2780338
1,chair,0.27688164
1,bench,0.27620754
1,bicycle,0.27363774
1,person,0.2725582
1,person,0.27153423
1,truck,0.27138448
1,person,0.26956427
1,traffic light,0.26703563
1,chair,0.26677573
1,bus,0.2649182
1,traffic light,0.26180562
1,person,0.26122567
1,car,0.26009893
1,person,0.25584117
1,person,0.25475857
1,car,0.25229943
1,chair,0.24897973
1,person,0.24834019
1,person,0.24527784
1,bench,0.24501827
1,person,0.24486484
1,person,0.24480926
1,truck,0.2444591
1,handbag,0.24387275
1,person,0.24369168
1,person,0.24265288
1,car,0.2420054
1,person,0.24098843
1,motorcycle,0.23848476
1,person,0.23802425
1,bus,0.23705602
1,person,0.23701598
1,bicycle,0.23697549
1,person,0.23597567
1,backpack,0.2358353
1,motorcycle,0.23029763
1,backpack,0.22924605
1,car,0.22638927
1,person,0.22573225
1,car,0.22466744
1,backpack,0.22311197
1,bench,0.22219673
1,person,0.22197923
1,person,0.22050601
1,person,0.21979336
1,traffic light,0.219783
1,person,0.21781686
1,person,0.21756269
1,car,0.21721236
1,person,0.21692657
1,truck,0.21620981
1,person,0.21570565
1,bus,0.21417269
2,bus,0.8121739
2,bus,0.79901934
2,bicycle,0.7943403
2,bicycle,0.72891533
2,car,0.7011155
2,person,0.5298593
2,bus,0.5230207
2,bus,0.48875996
2,motorcycle,0.46768835
2,person,0.43987316
2,bicycle,0.43263063
2,bicycle,0.43114728
2,person,0.41586316
2,truck,0.41015166
2,person,0.40642914
2,bus,0.3892947
2,person,0.3885844
2,truck,0.38723427
2,person,0.38509405
2,person,0.38318002
2,bicycle,0.3775447
2,motorcycle,0.36156535
2,person,0.349402
2,person,0.3491881
