Frame,Object Name,X1,Y1,X2,Y2
7,car,1548.0,924.0,1724.0,1077.0
7,car,1438.0,432.0,1530.0,529.0
7,car,1333.0,304.0,1416.0,366.0
7,car,1381.0,370.0,1465.0,446.0
7,car,1791.0,1009.0,1919.0,1077.0
7,car,1282.0,366.0,1359.0,451.0
7,car,444.0,837.0,520.0,883.0
7,car,1276.0,239.0,1346.0,293.0
7,car,1564.0,293.0,1675.0,357.0
7,car,478.0,1005.0,537.0,1069.0
7,car,489.0,897.0,535.0,950.0
7,car,1450.0,243.0,1529.0,289.0
7,car,1220.0,271.0,1283.0,332.0
7,car,1766.0,396.0,1897.0,470.0
7,car,1642.0,280.0,1750.0,346.0
7,car,1510.0,231.0,1594.0,275.0
7,car,681.0,907.0,816.0,980.0
7,car,1264.0,311.0,1330.0,388.0
7,car,469.0,491.0,505.0,518.0
7,car,1393.0,205.0,1461.0,253.0
7,car,433.0,733.0,479.0,781.0
7,bus,418.0,400.0,564.0,452.0
8,car,1414.0,698.0,1538.0,836.0
8,car,1660.0,771.0,1806.0,918.0
8,car,1317.0,463.0,1407.0,554.0
8,car,1352.0,574.0,1445.0,681.0
8,car,1512.0,556.0,1635.0,675.0
8,car,1552.0,928.0,1729.0,1078.0
8,car,1439.0,435.0,1533.0,532.0
8,car,442.0,838.0,519.0,884.0
8,car,1383.0,372.0,1467.0,448.0
8,car,1284.0,368.0,1360.0,452.0
8,car,1335.0,304.0,1417.0,367.0
8,car,1797.0,1014.0,1919.0,1077.0
8,car,1562.0,293.0,1674.0,356.0
8,car,478.0,1006.0,536.0,1070.0
8,car,1764.0,397.0,1896.0,470.0
8,car,1448.0,242.0,1527.0,289.0
8,car,1275.0,240.0,1347.0,294.0
8,car,1221.0,274.0,1282.0,332.0
8,car,1508.0,230.0,1593.0,276.0
8,car,1641.0,280.0,1748.0,345.0
8,car,1264.0,311.0,1335.0,390.0
8,car,683.0,909.0,815.0,974.0
8,car,469.0,492.0,504.0,519.0
8,car,488.0,898.0,534.0,952.0
8,car,653.0,868.0,765.0,918.0
8,car,512.0,487.0,551.0,517.0
8,car,433.0,733.0,479.0,781.0
8,car,660.0,863.0,796.0,918.0
8,car,1393.0,205.0,1460.0,252.0
8,bus,430.0,399.0,562.0,453.0
8,car,491.0,806.0,539.0,846.0
9,car,1415.0,701.0,1540.0,840.0
9,car,1515.0,559.0,1636.0,680.0
9,car,1354.0,576.0,1448.0,684.0
9,car,1557.0,931.0,1729.0,1079.0
9,car,1664.0,774.0,1812.0,924.0
9,car,1317.0,468.0,1409.0,557.0
9,car,1385.0,375.0,1469.0,450.0
9,car,1443.0,436.0,1535.0,534.0
9,car,1561.0,293.0,1673.0,356.0
9,car,1337.0,306.0,1419.0,369.0
9,car,1285.0,367.0,1362.0,454.0
9,car,441.0,838.0,517.0,885.0
9,car,477.0,1007.0,535.0,1071.0
9,car,1276.0,241.0,1349.0,296.0
9,car,1448.0,243.0,1526.0,288.0
9,car,1761.0,396.0,1895.0,469.0
9,car,1802.0,1021.0,1919.0,1077.0
9,car,1508.0,230.0,1593.0,275.0
9,car,1222.0,277.0,1284.0,333.0
9,car,1640.0,280.0,1746.0,343.0
9,bus,441.0,400.0,560.0,453.0
9,car,468.0,491.0,503.0,519.0
9,car,1271.0,312.0,1335.0,385.0
9,car,681.0,910.0,815.0,983.0
9,car,490.0,807.0,538.0,846.0
9,car,486.0,900.0,534.0,954.0
9,car,433.0,735.0,479.0,782.0
9,car,1201.0,207.0,1259.0,252.0
9,car,511.0,487.0,551.0,517.0
9,car,653.0,869.0,758.0,922.0
9,car,1393.0,204.0,1460.0,253.0
10,car,1518.0,562.0,1640.0,683.0
10,car,1420.0,703.0,1544.0,845.0
10,car,1669.0,779.0,1817.0,929.0
10,car,1561.0,935.0,1734.0,1079.0
10,car,1387.0,376.0,1471.0,452.0
10,car,1319.0,469.0,1411.0,560.0
10,car,1356.0,579.0,1450.0,687.0
10,car,1446.0,437.0,1540.0,538.0
10,car,1561.0,292.0,1673.0,356.0
10,car,1339.0,307.0,1420.0,371.0
10,car,1286.0,368.0,1364.0,457.0
10,car,1760.0,395.0,1894.0,469.0
10,car,440.0,838.0,516.0,886.0
10,car,1448.0,243.0,1526.0,288.0
10,car,477.0,1007.0,535.0,1071.0
10,car,1276.0,242.0,1350.0,298.0
10,car,1507.0,230.0,1592.0,275.0
10,car,1223.0,275.0,1283.0,336.0
10,car,432.0,737.0,479.0,783.0
10,car,1808.0,1029.0,1920.0,1078.0
10,car,1271.0,314.0,1335.0,388.0
10,car,1638.0,280.0,1745.0,343.0
10,car,469.0,492.0,501.0,520.0
10,car,487.0,801.0,538.0,848.0
10,car,485.0,902.0,534.0,957.0
10,car,499.0,755.0,540.0,805.0
10,car,682.0,912.0,815.0,984.0
10,car,653.0,869.0,764.0,920.0
10,car,1203.0,206.0,1260.0,254.0
11,car,1672.0,783.0,1820.0,932.0
11,car,1422.0,706.0,1546.0,848.0
11,car,1565.0,938.0,1738.0,1078.0
11,car,1519.0,564.0,1644.0,686.0
11,car,1356.0,580.0,1451.0,689.0
11,car,1320.0,470.0,1414.0,562.0
11,car,1446.0,439.0,1541.0,541.0
11,car,1389.0,376.0,1473.0,454.0
11,car,1559.0,292.0,1671.0,355.0
11,car,1339.0,308.0,1422.0,372.0
11,car,1286.0,370.0,1365.0,459.0
11,car,1758.0,394.0,1892.0,468.0
11,car,1448.0,242.0,1525.0,288.0
11,car,439.0,839.0,514.0,887.0
11,car,1277.0,243.0,1350.0,299.0
11,car,477.0,1007.0,535.0,1073.0
11,car,1224.0,275.0,1287.0,336.0
11,car,1508.0,231.0,1591.0,276.0
11,car,431.0,737.0,478.0,784.0
11,car,1273.0,314.0,1335.0,391.0
11,car,1816.0,1036.0,1919.0,1079.0
11,car,1639.0,280.0,1744.0,343.0
11,car,484.0,902.0,533.0,958.0
11,car,484.0,800.0,538.0,849.0
11,car,577.0,420.0,643.0,451.0
11,car,499.0,756.0,539.0,803.0
11,car,679.0,914.0,817.0,981.0
11,car,468.0,493.0,500.0,523.0
12,car,1675.0,787.0,1824.0,939.0
12,car,1566.0,942.0,1741.0,1078.0
12,car,1422.0,709.0,1549.0,851.0
12,car,1324.0,473.0,1416.0,564.0
12,car,1521.0,566.0,1646.0,689.0
12,car,1358.0,582.0,1454.0,691.0
12,car,1448.0,442.0,1543.0,542.0
12,car,1391.0,380.0,1477.0,456.0
12,car,1558.0,292.0,1670.0,355.0
12,car,1341.0,310.0,1423.0,374.0
12,car,438.0,840.0,514.0,888.0
12,car,1284.0,370.0,1367.0,461.0
12,car,1447.0,242.0,1525.0,289.0
12,car,477.0,1008.0,534.0,1074.0
12,car,1508.0,230.0,1591.0,276.0
12,car,1761.0,392.0,1891.0,468.0
12,car,1279.0,245.0,1352.0,300.0
12,car,483.0,903.0,532.0,958.0
12,car,1819.0,1042.0,1919.0,1077.0
12,car,479.0,801.0,538.0,852.0
12,car,1224.0,281.0,1288.0,337.0
12,car,679.0,914.0,817.0,978.0
12,car,431.0,738.0,479.0,785.0
12,car,499.0,757.0,539.0,803.0
12,car,576.0,422.0,639.0,453.0
12,car,1636.0,280.0,1743.0,343.0
12,car,650.0,871.0,754.0,927.0
12,car,684.0,913.0,801.0,953.0
12,car,1204.0,208.0,1263.0,256.0
13,car,1423.0,712.0,1551.0,854.0
13,car,1324.0,474.0,1417.0,566.0
13,car,1678.0,791.0,1828.0,944.0
13,car,1528.0,569.0,1650.0,692.0
13,car,1360.0,584.0,1456.0,693.0
13,car,1568.0,945.0,1747.0,1078.0
13,car,1393.0,380.0,1478.0,457.0
13,car,1449.0,444.0,1546.0,544.0
13,car,1343.0,310.0,1426.0,375.0
13,car,1557.0,292.0,1669.0,354.0
13,car,1287.0,373.0,1369.0,462.0
13,car,1447.0,241.0,1524.0,289.0
13,car,437.0,840.0,512.0,889.0
13,car,476.0,1009.0,533.0,1074.0
13,car,1507.0,230.0,1591.0,276.0
13,car,1756.0,393.0,1889.0,468.0
13,car,483.0,904.0,532.0,959.0
13,car,1281.0,245.0,1353.0,300.0
13,car,430.0,738.0,479.0,787.0
13,car,1636.0,279.0,1742.0,343.0
13,car,1226.0,283.0,1281.0,339.0
13,car,1432.0,178.0,1484.0,215.0
13,car,680.0,915.0,815.0,986.0
13,car,498.0,756.0,538.0,801.0
13,car,651.0,873.0,753.0,927.0
13,car,1271.0,315.0,1338.0,396.0
13,car,478.0,801.0,536.0,852.0
13,car,1364.0,201.0,1459.0,256.0
13,car,1875.0,391.0,1919.0,443.0
14,car,1424.0,714.0,1553.0,857.0
14,car,1681.0,794.0,1834.0,949.0
14,car,1530.0,572.0,1655.0,697.0
14,car,1363.0,586.0,1458.0,697.0
14,car,1327.0,474.0,1417.0,569.0
14,car,1571.0,949.0,1749.0,1078.0
14,car,1452.0,446.0,1548.0,546.0
14,car,1393.0,383.0,1480.0,460.0
14,car,1345.0,312.0,1428.0,377.0
14,car,1555.0,292.0,1668.0,354.0
14,car,1449.0,241.0,1524.0,289.0
14,car,1289.0,374.0,1370.0,463.0
14,car,436.0,841.0,510.0,889.0
14,car,1755.0,394.0,1887.0,467.0
14,car,1634.0,279.0,1741.0,342.0
14,car,476.0,1009.0,533.0,1075.0
14,car,1283.0,247.0,1355.0,301.0
14,car,1507.0,230.0,1590.0,276.0
14,car,428.0,739.0,477.0,788.0
14,car,483.0,904.0,531.0,960.0
14,car,1228.0,279.0,1283.0,340.0
14,car,569.0,420.0,629.0,454.0
14,car,1205.0,208.0,1266.0,259.0
14,car,1872.0,390.0,1919.0,442.0
14,car,1432.0,178.0,1483.0,215.0
14,car,475.0,799.0,536.0,851.0
14,car,1370.0,201.0,1460.0,257.0
14,car,497.0,758.0,538.0,803.0
14,car,679.0,917.0,819.0,983.0
14,bus,460.0,403.0,550.0,453.0
14,car,1282.0,318.0,1338.0,397.0
15,car,1685.0,800.0,1838.0,954.0
15,car,1426.0,717.0,1557.0,860.0
15,car,1531.0,574.0,1658.0,703.0
15,car,1327.0,478.0,1419.0,571.0
15,car,1365.0,589.0,1460.0,697.0
15,car,1574.0,953.0,1750.0,1078.0
15,car,1394.0,389.0,1480.0,460.0
15,car,1345.0,315.0,1429.0,378.0
15,car,1456.0,448.0,1550.0,550.0
15,car,1554.0,293.0,1667.0,355.0
15,car,1754.0,394.0,1886.0,466.0
15,car,1449.0,242.0,1524.0,289.0
15,car,1289.0,377.0,1371.0,467.0
15,car,434.0,843.0,510.0,890.0
15,car,1632.0,280.0,1741.0,341.0
15,car,1283.0,247.0,1355.0,302.0
15,car,475.0,1010.0,533.0,1076.0
15,car,1508.0,231.0,1590.0,276.0
15,car,483.0,906.0,532.0,960.0
15,car,1227.0,282.0,1282.0,341.0
15,car,1367.0,202.0,1457.0,257.0
15,car,569.0,422.0,628.0,453.0
15,car,678.0,919.0,818.0,988.0
15,car,428.0,740.0,476.0,789.0
15,car,1282.0,318.0,1338.0,397.0
15,car,1868.0,390.0,1919.0,440.0
15,car,496.0,760.0,538.0,805.0
15,car,1430.0,178.0,1482.0,215.0
15,car,477.0,802.0,537.0,853.0
15,bus,458.0,403.0,548.0,453.0
15,car,699.0,844.0,761.0,877.0
16,car,1690.0,804.0,1844.0,958.0
16,car,1427.0,720.0,1560.0,864.0
16,car,1537.0,578.0,1660.0,706.0
16,car,1578.0,958.0,1748.0,1078.0
16,car,1366.0,592.0,1461.0,701.0
16,car,1330.0,481.0,1422.0,573.0
16,car,1457.0,450.0,1552.0,555.0
16,car,1553.0,293.0,1665.0,355.0
16,car,1396.0,389.0,1482.0,463.0
16,car,1346.0,317.0,1431.0,379.0
16,car,432.0,845.0,509.0,892.0
16,car,1630.0,279.0,1738.0,341.0
16,car,1449.0,241.0,1523.0,290.0
16,car,1754.0,394.0,1885.0,466.0
16,car,1290.0,376.0,1372.0,469.0
16,car,1508.0,230.0,1589.0,276.0
16,car,475.0,1012.0,531.0,1077.0
16,car,482.0,906.0,531.0,962.0
16,car,1286.0,249.0,1355.0,303.0
16,car,1228.0,281.0,1282.0,341.0
16,car,1371.0,202.0,1455.0,257.0
16,car,569.0,422.0,627.0,453.0
16,car,495.0,760.0,537.0,806.0
16,car,475.0,811.0,538.0,855.0
16,car,427.0,739.0,476.0,790.0
16,car,1207.0,213.0,1266.0,262.0
16,car,1868.0,390.0,1919.0,443.0
16,bus,456.0,403.0,546.0,454.0
16,car,1426.0,177.0,1481.0,216.0
16,car,700.0,846.0,761.0,878.0
17,car,1431.0,723.0,1562.0,867.0
17,car,1367.0,593.0,1462.0,703.0
17,car,1693.0,809.0,1847.0,965.0
17,car,1583.0,962.0,1750.0,1078.0
17,car,1539.0,582.0,1664.0,710.0
17,car,1458.0,454.0,1554.0,556.0
17,car,1330.0,483.0,1423.0,575.0
17,car,1348.0,318.0,1432.0,380.0
17,car,1552.0,293.0,1664.0,356.0
17,car,1397.0,390.0,1484.0,467.0
17,car,430.0,845.0,508.0,893.0
17,car,1629.0,279.0,1736.0,341.0
17,car,1450.0,242.0,1522.0,290.0
17,car,1291.0,380.0,1375.0,471.0
17,car,1506.0,229.0,1589.0,276.0
17,car,474.0,1012.0,531.0,1078.0
17,car,1752.0,393.0,1883.0,466.0
17,car,481.0,907.0,531.0,963.0
17,car,1287.0,252.0,1358.0,305.0
17,car,1229.0,281.0,1283.0,343.0
17,car,427.0,741.0,474.0,791.0
17,car,1208.0,215.0,1267.0,264.0
17,car,566.0,424.0,624.0,453.0
17,car,1868.0,391.0,1919.0,445.0
17,car,495.0,762.0,537.0,806.0
17,car,1372.0,202.0,1455.0,258.0
17,car,680.0,923.0,817.0,984.0
17,car,648.0,846.0,805.0,935.0
17,car,476.0,805.0,536.0,855.0
17,bus,449.0,405.0,545.0,456.0
18,car,1432.0,726.0,1564.0,869.0
18,car,1695.0,813.0,1851.0,972.0
18,car,1541.0,587.0,1667.0,714.0
18,car,1368.0,595.0,1464.0,707.0
18,car,1583.0,966.0,1749.0,1079.0
18,car,1331.0,484.0,1424.0,578.0
18,car,1461.0,457.0,1557.0,561.0
18,car,1348.0,320.0,1434.0,383.0
18,car,1397.0,390.0,1486.0,469.0
18,car,430.0,845.0,507.0,894.0
18,car,1551.0,293.0,1663.0,356.0
18,car,1292.0,382.0,1375.0,473.0
18,car,1505.0,228.0,1588.0,276.0
18,car,1627.0,278.0,1735.0,341.0
18,car,1450.0,242.0,1521.0,290.0
18,car,1289.0,251.0,1359.0,306.0
18,car,480.0,909.0,530.0,964.0
18,car,1750.0,393.0,1882.0,465.0
18,car,474.0,1013.0,530.0,1078.0
18,car,1230.0,281.0,1290.0,344.0
18,car,1209.0,216.0,1268.0,265.0
18,car,680.0,924.0,818.0,980.0
18,car,495.0,762.0,536.0,806.0
18,car,1867.0,391.0,1919.0,445.0
18,car,427.0,744.0,474.0,792.0
18,car,563.0,423.0,622.0,456.0
18,car,1272.0,323.0,1342.0,401.0
18,car,478.0,806.0,536.0,856.0
18,bus,451.0,405.0,545.0,456.0
19,car,1700.0,817.0,1855.0,977.0
19,car,1435.0,729.0,1565.0,874.0
19,car,1586.0,970.0,1751.0,1078.0
19,car,1542.0,592.0,1670.0,718.0
19,car,1368.0,598.0,1466.0,711.0
19,car,1351.0,321.0,1434.0,384.0
19,car,1335.0,486.0,1427.0,582.0
19,car,1463.0,459.0,1559.0,563.0
19,car,1400.0,393.0,1488.0,472.0
19,car,1550.0,293.0,1662.0,356.0
19,car,427.0,847.0,504.0,895.0
19,car,1294.0,383.0,1375.0,473.0
19,car,1459.0,242.0,1520.0,290.0
19,car,1290.0,252.0,1361.0,306.0
19,car,480.0,910.0,530.0,964.0
19,car,1504.0,228.0,1587.0,276.0
19,car,1626.0,278.0,1733.0,341.0
19,car,1231.0,283.0,1293.0,345.0
19,car,679.0,926.0,816.0,977.0
19,car,1210.0,217.0,1269.0,266.0
19,car,1747.0,393.0,1880.0,467.0
19,car,473.0,1013.0,529.0,1078.0
19,car,479.0,808.0,534.0,857.0
19,car,1869.0,391.0,1919.0,445.0
19,car,1269.0,324.0,1346.0,398.0
19,car,493.0,762.0,534.0,809.0
19,car,426.0,744.0,472.0,793.0
19,bus,398.0,406.0,544.0,459.0
20,car,1437.0,732.0,1568.0,880.0
20,car,1703.0,822.0,1862.0,981.0
20,car,1464.0,462.0,1561.0,566.0
20,car,1591.0,975.0,1752.0,1078.0
20,car,1352.0,322.0,1437.0,386.0
20,car,1543.0,593.0,1673.0,723.0
20,car,1371.0,600.0,1469.0,714.0
20,car,1335.0,488.0,1429.0,584.0
20,car,1294.0,386.0,1376.0,476.0
20,car,1401.0,394.0,1489.0,474.0
20,car,426.0,847.0,502.0,896.0
20,car,1549.0,293.0,1661.0,356.0
20,car,478.0,912.0,528.0,965.0
20,car,1461.0,242.0,1519.0,290.0
20,car,1290.0,254.0,1362.0,308.0
20,car,472.0,1015.0,529.0,1078.0
20,car,1627.0,278.0,1733.0,342.0
20,car,678.0,926.0,816.0,980.0
20,car,1271.0,326.0,1346.0,399.0
20,car,479.0,809.0,534.0,858.0
20,car,1504.0,229.0,1586.0,277.0
20,car,1229.0,284.0,1295.0,347.0
20,car,1868.0,390.0,1919.0,446.0
20,car,1210.0,220.0,1267.0,267.0
20,car,492.0,763.0,535.0,809.0
20,car,1745.0,392.0,1879.0,466.0
20,car,555.0,423.0,617.0,455.0
20,bus,446.0,406.0,542.0,457.0
20,car,698.0,850.0,759.0,884.0
21,car,1440.0,736.0,1571.0,883.0
21,car,1706.0,827.0,1866.0,987.0
21,car,1548.0,598.0,1677.0,726.0
21,car,1592.0,979.0,1753.0,1078.0
21,car,1353.0,322.0,1439.0,388.0
21,car,1336.0,490.0,1431.0,587.0
21,car,1465.0,464.0,1563.0,569.0
21,car,1371.0,604.0,1471.0,716.0
21,car,1402.0,396.0,1491.0,476.0
21,car,1295.0,390.0,1377.0,479.0
21,car,1548.0,293.0,1659.0,356.0
21,car,425.0,848.0,501.0,897.0
21,car,477.0,912.0,527.0,968.0
21,car,1289.0,255.0,1362.0,310.0
21,car,1448.0,241.0,1518.0,290.0
21,car,1865.0,390.0,1919.0,447.0
21,car,1229.0,284.0,1293.0,348.0
21,car,1626.0,278.0,1732.0,341.0
21,car,677.0,928.0,815.0,979.0
21,car,479.0,809.0,531.0,859.0
21,car,1272.0,327.0,1345.0,400.0
21,car,1504.0,229.0,1586.0,277.0
21,car,470.0,1017.0,527.0,1078.0
21,car,1212.0,222.0,1269.0,269.0
21,car,1743.0,393.0,1876.0,465.0
21,bus,447.0,406.0,542.0,457.0
21,car,556.0,425.0,614.0,457.0
21,car,1376.0,201.0,1454.0,265.0
21,car,492.0,764.0,533.0,810.0
22,car,1442.0,738.0,1574.0,887.0
22,car,1711.0,831.0,1870.0,994.0
22,car,1551.0,601.0,1681.0,732.0
22,car,1338.0,493.0,1431.0,589.0
22,car,1594.0,984.0,1756.0,1078.0
22,car,1356.0,325.0,1442.0,391.0
22,car,1298.0,390.0,1379.0,480.0
22,car,1373.0,605.0,1471.0,717.0
22,car,1467.0,469.0,1565.0,573.0
22,car,1405.0,398.0,1492.0,479.0
22,car,424.0,850.0,500.0,898.0
22,car,1548.0,293.0,1657.0,356.0
22,car,1290.0,255.0,1364.0,311.0
