Frame,Object,Confidence
1,car,0.9459843635559082
1,car,0.9032723307609558
1,person,0.8749390244483948
1,person,0.7943331599235535
1,person,0.7538650631904602
1,car,0.6678481101989746
1,person,0.6549501419067383
1,truck,0.5173470973968506
1,handbag,0.3646898567676544
1,person,0.3456924259662628
1,car,0.3364225924015045
1,traffic light,0.320512592792511
1,car,0.3091328740119934
1,person,0.2982177734375
1,car,0.29663577675819397
1,bicycle,0.27477818727493286
1,bicycle,0.2716258764266968
2,car,0.9458457827568054
2,car,0.8951505422592163
2,person,0.8591803908348083
2,person,0.7866832613945007
2,person,0.770957887172699
2,person,0.7296208739280701
2,car,0.7190870642662048
2,person,0.580794095993042
2,person,0.48379406332969666
2,car,0.45666980743408203
2,truck,0.433416485786438
2,person,0.40737614035606384
2,truck,0.3369376063346863
2,person,0.31814640760421753
2,traffic light,0.30805912613868713
2,bicycle,0.3031323552131653
2,car,0.2683905065059662
2,car,0.2528480291366577
3,car,0.944764256477356
3,car,0.8865178823471069
3,person,0.7947864532470703
3,person,0.7800040245056152
3,person,0.7641757130622864
3,person,0.728434681892395
3,car,0.6759739518165588
3,car,0.5195865631103516
3,person,0.4581321179866791
3,car,0.4530116021633148
3,person,0.4140753746032715
3,truck,0.3482779264450073
3,person,0.3457602858543396
3,bicycle,0.3223726451396942
3,car,0.3170263469219208
3,car,0.3079306483268738
3,traffic light,0.2582019567489624
4,car,0.9446805119514465
4,car,0.8879605531692505
4,person,0.858736515045166
4,person,0.790713906288147
4,person,0.7810850143432617
4,person,0.7344993352890015
4,car,0.6780634522438049
4,handbag,0.4592738747596741
4,car,0.44692370295524597
4,car,0.4369228184223175
4,person,0.4360983073711395
4,truck,0.4091959297657013
4,car,0.34689924120903015
4,motorcycle,0.32528921961784363
4,person,0.319022536277771
4,bicycle,0.3020307123661041
4,traffic light,0.2939963936805725
4,person,0.28379884362220764
4,traffic light,0.253303587436676
5,car,0.9436641335487366
5,car,0.8799538612365723
5,person,0.8500454425811768
5,person,0.8210492730140686
5,person,0.8094149827957153
5,person,0.7354702353477478
5,person,0.7222667336463928
5,car,0.6888326406478882
5,car,0.6330835819244385
5,handbag,0.4414195418357849
5,truck,0.42946070432662964
5,person,0.42942026257514954
5,car,0.42168277502059937
5,car,0.34297609329223633
5,traffic light,0.31310874223709106
5,person,0.28185582160949707
5,traffic light,0.27480652928352356
5,car,0.2735198140144348
5,person,0.26538076996803284
5,person,0.2558637261390686
6,car,0.9442988634109497
6,person,0.8654186725616455
6,person,0.8564534783363342
6,car,0.8512303829193115
6,person,0.8488200306892395
6,car,0.7372917532920837
6,person,0.730158805847168
6,car,0.6061046123504639
6,person,0.49330464005470276
6,person,0.4590492844581604
6,car,0.45280367136001587
6,truck,0.4236566424369812
6,person,0.40235015749931335
6,car,0.33491992950439453
6,bicycle,0.31627562642097473
6,person,0.30006143450737
6,traffic light,0.2901339530944824
7,car,0.9443252086639404
7,person,0.8552464842796326
7,person,0.8345896005630493
7,car,0.8274800777435303
7,person,0.8162542581558228
7,car,0.7731075286865234
7,person,0.7667439579963684
7,car,0.557685136795044
7,truck,0.5240573883056641
7,car,0.486960768699646
7,person,0.39996257424354553
7,handbag,0.3992856442928314
7,person,0.3897874057292938
7,handbag,0.33529433608055115
7,car,0.28199705481529236
7,traffic light,0.2686081826686859
7,person,0.2581641376018524
7,car,0.25667256116867065
8,car,0.9447093605995178
8,person,0.8783785104751587
8,person,0.7978355288505554
8,car,0.7943878173828125
8,person,0.7922398447990417
8,person,0.7657086849212646
8,car,0.7499068975448608
8,truck,0.5661539435386658
8,car,0.532961905002594
8,car,0.4970436692237854
8,bicycle,0.4961940050125122
8,person,0.41997164487838745
8,person,0.41715139150619507
8,person,0.41343310475349426
8,car,0.37681230902671814
8,car,0.34669724106788635
8,skateboard,0.3385722041130066
8,person,0.3200167119503021
8,person,0.30475491285324097
8,traffic light,0.2869745194911957
8,handbag,0.27519136667251587
8,handbag,0.2724888026714325
8,car,0.2547515034675598
9,car,0.9441795945167542
9,person,0.8829619884490967
9,person,0.8402658104896545
9,person,0.8363177180290222
9,car,0.8005450963973999
9,person,0.7108380198478699
9,car,0.6682456731796265
9,truck,0.6499701142311096
9,person,0.5723894834518433
9,car,0.5037626028060913
9,person,0.4624233841896057
9,bicycle,0.4485350251197815
9,person,0.4381024241447449
9,person,0.3683539927005768
9,car,0.33997806906700134
