Frame,Object,Confidence
34,car,0.47324711084365845
35,car,0.3973495364189148
36,car,0.3306959867477417
37,car,0.4599110186100006
38,car,0.5993640422821045
39,car,0.49916863441467285
39,toilet,0.30214348435401917
40,car,0.4257632791996002
41,car,0.41711658239364624
42,car,0.5154522657394409
43,car,0.5083972811698914
43,toilet,0.25149255990982056
44,car,0.7351810932159424
44,car,0.5632160902023315
44,toilet,0.2527172565460205
45,car,0.6939945220947266
45,car,0.5306640863418579
45,toilet,0.35138583183288574
46,car,0.6839523911476135
46,car,0.6109899282455444
46,toilet,0.33486640453338623
46,toilet,0.33459901809692383
47,car,0.683050274848938
47,car,0.5283675789833069
47,toilet,0.45781487226486206
48,car,0.6483141183853149
48,car,0.5389889478683472
48,toilet,0.4634513854980469
49,car,0.6329289674758911
49,toilet,0.5524466037750244
49,car,0.40939027070999146
50,car,0.6580291986465454
50,car,0.33294254541397095
50,toilet,0.2924997806549072
51,car,0.6638451814651489
51,toilet,0.38375428318977356
51,car,0.2514825165271759
52,car,0.6735268831253052
52,toilet,0.25936007499694824
53,car,0.6604418754577637
53,toilet,0.3342137336730957
54,car,0.6147522926330566
54,toilet,0.5062379240989685
55,car,0.5470302104949951
55,toilet,0.5360175967216492
56,toilet,0.5989483594894409
56,car,0.29537835717201233
57,toilet,0.5205244421958923
57,car,0.32423311471939087
58,toilet,0.4669552743434906
58,car,0.2846693992614746
59,toilet,0.4099200367927551
60,toilet,0.36273837089538574
60,chair,0.2716490924358368
61,toilet,0.3816486597061157
144,book,0.2598443329334259
151,car,0.38298842310905457
152,car,0.6666333079338074
153,car,0.6134302020072937
154,car,0.461486279964447
155,car,0.6104158163070679
156,car,0.5334622859954834
157,car,0.5567356944084167
158,car,0.6552774310112
159,car,0.6927577257156372
160,car,0.7512202858924866
161,car,0.6901546120643616
162,car,0.7468055486679077
163,car,0.7427042722702026
164,car,0.7652276158332825
165,car,0.8067842721939087
166,car,0.8095637559890747
167,car,0.7732630372047424
168,car,0.6766806244850159
169,car,0.7217225432395935
170,car,0.6890133023262024
171,car,0.33726003766059875
220,book,0.2611903250217438
274,book,0.35134389996528625
275,book,0.33160191774368286
276,book,0.26593613624572754
277,book,0.2685081362724304
284,book,0.25949326157569885
285,book,0.2500578463077545
286,book,0.26654499769210815
290,book,0.2716370224952698
291,book,0.3470420837402344
291,book,0.26057133078575134
292,book,0.2875218093395233
293,book,0.3542430102825165
303,bench,0.31201431155204773
304,bench,0.4148988723754883
305,bench,0.5031783580780029
306,bench,0.2848436236381531
307,bench,0.41838452219963074
308,bench,0.3995208442211151
309,person,0.30655309557914734
309,bench,0.26677122712135315
312,person,0.3197793662548065
