Frame Number,Object,Confidence Score
1,book,0.5722041
1,book,0.5511063
1,book,0.54483294
1,book,0.5442672
1,book,0.5259182
1,book,0.5240025
1,book,0.502694
1,book,0.49286538
1,book,0.48245186
1,book,0.48175126
1,book,0.47361165
1,book,0.47177464
1,book,0.43723062
1,book,0.43714267
1,book,0.43530387
1,book,0.43050334
1,book,0.42737404
1,book,0.4268959
1,book,0.42361945
1,book,0.41939783
1,book,0.40846875
1,book,0.3956973
1,book,0.39170852
1,book,0.3817805
1,book,0.38165596
1,person,0.37926218
1,book,0.37351456
1,book,0.37334794
1,book,0.36576915
1,book,0.3652266
1,book,0.36488417
1,person,0.36324394
1,book,0.36165679
1,book,0.35905573
1,book,0.35770965
1,car,0.35589048
1,book,0.35537115
1,person,0.3522209
1,book,0.3511747
1,person,0.35031515
1,person,0.34922335
1,book,0.3468879
1,book,0.34594098
1,book,0.3449579
1,person,0.33971885
1,person,0.33847058
1,book,0.33765802
1,book,0.33676454
1,person,0.3280224
1,book,0.3246901
1,person,0.32446814
1,book,0.32171348
1,book,0.3163455
1,book,0.31574282
1,book,0.30914035
1,person,0.30889696
1,car,0.30243322
1,person,0.30012682
1,book,0.2987803
1,book,0.29860097
1,person,0.29366308
1,book,0.29269406
1,person,0.28364134
1,bicycle,0.28152296
1,book,0.27986056
1,book,0.27811444
1,book,0.2778761
1,bicycle,0.27188596
1,person,0.26530376
1,bowl,0.26077425
1,book,0.2592118
1,bowl,0.2579034
1,book,0.25730628
1,chair,0.25677726
1,book,0.24993464
1,bench,0.2499142
1,book,0.24849771
1,person,0.24683702
1,car,0.2453262
1,chair,0.23968616
1,bowl,0.23866735
1,bicycle,0.23785797
1,bicycle,0.23745374
1,person,0.23687825
1,person,0.23597845
1,book,0.23343259
1,bottle,0.23207769
1,bench,0.2297775
1,person,0.22869654
1,car,0.2279852
1,book,0.22565638
1,book,0.22279383
1,book,0.22188589
1,chair,0.219541
1,person,0.2164319
1,book,0.21507001
1,book,0.21461622
1,bowl,0.21366698
1,book,0.21363169
1,book,0.21307105
2,book,0.61686486
2,book,0.5476132
2,book,0.5274953
2,book,0.5017728
2,book,0.49264848
2,book,0.491003
2,book,0.4838707
2,book,0.47901332
2,book,0.4704076
2,book,0.46719122
2,book,0.46626872
2,book,0.4464354
2,book,0.44225627
2,book,0.43631586
2,book,0.42945403
2,book,0.4276127
2,book,0.42736793
2,book,0.4239673
2,book,0.42269215
2,book,0.41594073
2,book,0.4130782
2,book,0.4037452
2,book,0.40134966
2,book,0.3974981
2,book,0.38770685
2,book,0.38634554
2,book,0.3847937
2,book,0.38129598
2,book,0.37433326
2,book,0.36823222
2,book,0.36793476
2,person,0.36330408
2,book,0.3628485
2,book,0.35762545
2,book,0.3536667
2,book,0.35178626
2,person,0.35067603
2,book,0.34837013
2,car,0.34371844
2,book,0.3405554
2,person,0.33588234
2,book,0.3334568
2,person,0.32740146
2,book,0.31921417
2,person,0.31610042
2,book,0.31293368
2,book,0.31218442
2,person,0.31075898
2,book,0.30335054
2,book,0.30283034
2,book,0.29869804
2,book,0.29794395
2,book,0.29740694
2,book,0.2941672
2,book,0.29369706
2,book,0.2934809
2,book,0.29331443
2,book,0.2917828
2,book,0.28981456
2,person,0.28713655
2,person,0.2817395
2,book,0.27634874
2,bicycle,0.27553076
2,person,0.27498847
2,book,0.2743373
2,car,0.2723325
2,person,0.2683255
2,bicycle,0.2614526
2,person,0.26042905
2,book,0.25736916
2,bowl,0.25519258
2,car,0.25074372
2,book,0.24979715
2,car,0.24910933
2,bench,0.24550948
2,bicycle,0.2447522
2,book,0.24097072
2,car,0.24076772
2,person,0.24010551
2,person,0.23780131
2,cup,0.23771729
2,bowl,0.2375524
2,book,0.23668875
2,book,0.2364297
2,book,0.23577283
2,book,0.23533647
2,book,0.23350118
2,person,0.23340394
2,book,0.23096669
2,chair,0.2309291
2,bowl,0.23064938
2,person,0.23028915
2,person,0.22757155
2,book,0.22713025
2,book,0.2265695
2,book,0.22583212
2,bottle,0.225253
2,car,0.22485045
2,person,0.22425543
2,bench,0.22406225
3,book,0.57386786
3,book,0.5639312
3,book,0.514928
3,book,0.49617186
3,book,0.48912063
3,book,0.48638883
3,book,0.48638102
3,book,0.47667274
3,book,0.46782783
3,book,0.46748495
3,book,0.45734337
3,book,0.44860917
3,book,0.44185814
3,book,0.43862224
3,book,0.43278983
3,book,0.42138484
3,book,0.41768274
3,book,0.41558
3,book,0.4149712
3,book,0.40456188
3,person,0.4044232
3,book,0.39722848
3,book,0.39063388
3,person,0.3879571
3,book,0.3840487
3,book,0.38287327
3,book,0.38261065
3,book,0.3818947
3,book,0.37532237
3,book,0.36817023
3,book,0.36722288
