Frame,Object,Confidence
1,car,0.9402509927749634
1,motorcycle,0.8324030041694641
1,motorcycle,0.8306626677513123
1,car,0.7782442569732666
1,person,0.7447383999824524
1,person,0.7337362766265869
1,person,0.6902857422828674
1,person,0.6605588793754578
1,person,0.6346966624259949
1,motorcycle,0.6297276020050049
1,car,0.6217858791351318
1,person,0.5714948177337646
1,person,0.5453699231147766
1,motorcycle,0.4999369978904724
1,person,0.47493577003479004
1,person,0.40371429920196533
1,motorcycle,0.4008246064186096
1,motorcycle,0.2922995388507843
2,car,0.9423982501029968
2,motorcycle,0.8442060351371765
2,motorcycle,0.8258066177368164
2,car,0.7699761986732483
2,person,0.7345330715179443
2,motorcycle,0.7153828740119934
2,person,0.6795234084129333
2,car,0.6694427728652954
2,person,0.6467370986938477
2,person,0.6304743885993958
2,person,0.6304080486297607
2,person,0.6201462745666504
2,motorcycle,0.5308253765106201
2,person,0.5054068565368652
2,person,0.4810595214366913
2,person,0.46395814418792725
2,motorcycle,0.3633404076099396
2,person,0.3413309156894684
2,motorcycle,0.3368171453475952
2,motorcycle,0.3337627351284027
2,motorcycle,0.28692179918289185
2,motorcycle,0.26396381855010986
3,car,0.9432148933410645
3,motorcycle,0.8412075042724609
3,motorcycle,0.8389025926589966
3,person,0.7240634560585022
3,person,0.7125685811042786
3,person,0.6713816523551941
3,car,0.6700540781021118
3,motorcycle,0.664208710193634
3,person,0.6568591594696045
3,person,0.6079573035240173
3,motorcycle,0.5308898091316223
3,person,0.48480096459388733
3,motorcycle,0.46559518575668335
3,car,0.4535007178783417
3,motorcycle,0.3813170790672302
3,person,0.35153287649154663
3,car,0.344957172870636
3,person,0.33551475405693054
3,car,0.3312181830406189
3,person,0.29583507776260376
3,motorcycle,0.27030491828918457
3,motorcycle,0.2639281749725342
4,car,0.942567765712738
4,motorcycle,0.8492009043693542
4,motorcycle,0.8384146094322205
4,person,0.7445187568664551
4,motorcycle,0.7233858704566956
4,person,0.7122243046760559
4,person,0.6831396818161011
4,car,0.6713435053825378
4,person,0.6201820969581604
4,motorcycle,0.5769098401069641
4,person,0.5232345461845398
4,motorcycle,0.5081280469894409
4,person,0.4814049303531647
4,car,0.45524439215660095
4,car,0.4523855447769165
4,person,0.42175787687301636
4,motorcycle,0.38594481348991394
4,motorcycle,0.2855180501937866
5,car,0.9454776048660278
5,motorcycle,0.8744682669639587
5,motorcycle,0.8446452021598816
5,person,0.7734196186065674
5,person,0.7471508979797363
5,person,0.7000623345375061
5,person,0.670718789100647
5,car,0.6466347575187683
